Date,Card Number,Card Name,Total Pop,PSA 10,PSA 9
2026-05-12,105,Bugsy's TM 01 1st Edition,69,36,26
2026-05-12,106,Bugsy's TM 02 1st Edition,53,21,19
2026-05-12,107,Whitney's TM 01 1st Edition,69,25,30
2026-05-12,108,Whitney's TM 02 1st Edition,63,28,22
2026-05-12,109,Morty's TM 01 1st Edition,51,22,18
2026-05-12,110,Morty's TM 02 1st Edition,56,21,16
2026-05-12,111,Jasmine's TM 01 1st Edition,71,25,33
2026-05-12,112,Jasmine's TM 02 1st Edition,53,24,17
2026-05-12,113,Chuck's TM 01 1st Edition,58,22,19
2026-05-12,114,Chuck's TM 02 1st Edition,60,14,27
2026-05-12,115,Pryce's TM 01 1st Edition,60,24,23
2026-05-12,116,Pryce's TM 02 1st Edition,56,22,17
2026-05-12,117,Clair's TM 01 1st Edition,81,37,29
2026-05-12,118,Clair's TM 02 1st Edition,74,8,38
2026-05-12,119,Janine's TM 01 1st Edition,67,25,26
2026-05-12,120,Janine's TM 02 1st Edition,44,9,22
2026-05-12,121,Will's TM 01 1st Edition,60,23,23
2026-05-12,122,Will's TM 02 1st Edition,47,23,13
2026-05-12,123,Bruno's TM 01 1st Edition,47,17,21
2026-05-12,124,Bruno's TM 02 1st Edition,47,13,15
2026-05-12,125,Karen's TM 01 1st Edition,80,24,43
2026-05-12,126,Karen's TM 02 1st Edition,74,17,35
2026-05-12,127,Rocket's TM 01 1st Edition,46,15,13
2026-05-12,128,Lance's TM 01 1st Edition,72,15,30
2026-05-12,129,Lance's TM 02 1st Edition,64,10,26
2026-05-12,130,Potion 1st Edition,158,79,53
2026-05-12,131,Moo-Moo Milk 1st Edition,154,88,43
2026-05-12,132,Full Heal 1st Edition,130,83,29
2026-05-12,133,Pokemon Reverse 1st Edition,130,68,45
2026-05-12,134,Switch 1st Edition,159,104,42
2026-05-12,135,Warp Point 1st Edition,122,77,35
2026-05-12,136,Super Scoop Up 1st Edition,152,87,49
2026-05-12,137,Energy Flow 1st Edition,135,86,37
2026-05-12,138,Energy Charge 1st Edition,116,74,28
2026-05-12,139,Energy Ark 1st Edition,167,97,50
2026-05-12,140,Energy Restore 1st Edition,126,77,40
2026-05-12,141,Master Ball 1st Edition,165,95,48
2026-05-12,142,Rocket's Tyranitar-Holo 1st Edition,"1,337",440,377
2026-05-12,N/A,Darkness Energy-Holo,"1,000",414,424
2026-05-12,N/A,Fighting Energy,95,54,29
2026-05-12,N/A,Fire Energy,90,63,18
2026-05-12,N/A,Grass Energy,100,62,34
2026-05-12,N/A,Lightning Energy,87,58,19
2026-05-12,N/A,Metal Energy-Holo,747,372,280
2026-05-12,N/A,Psychic Energy,100,63,28
2026-05-12,N/A,Rainbow Energy-Holo,878,311,372
2026-05-12,N/A,Water Energy,92,63,22
2026-05-13,,TOTAL POPULATION,"54,074","24,929","17,809"
2026-05-13,001,Falkner's Pidgeot 1st Edition,288,102,114
2026-05-13,002,Falkner's Fearow 1st Edition,357,136,141
2026-05-13,003,Falkner's Farfetch'd 1st Edition,272,123,118
2026-05-13,004,Falkner's Dodrio 1st Edition,239,124,87
2026-05-13,005,Falkner's Togetic 1st Edition,327,173,116
2026-05-13,006,Falkner's Delibird 1st Edition,286,129,119
2026-05-13,007,Falkner's Skarmory-Holo 1st Edition,689,266,247
2026-05-13,008,Bugsy's Butterfree 1st Edition,202,104,59
2026-05-13,009,Bugsy's Beedrill 1st Edition,194,108,65
2026-05-13,010,Bugsy's Pinsir 1st Edition,196,101,66
2026-05-13,011,Bugsy's Ledian 1st Edition,182,96,70
2026-05-13,012,Bugsy's Yanma 1st Edition,323,180,105
2026-05-13,013,Bugsy's Scizor-Holo 1st Edition,"1,064",320,424
2026-05-13,014,Whitney's Clefable 1st Edition,279,164,83
2026-05-13,015,Whitney's Wigglytuff 1st Edition,293,172,82
2026-05-13,016,Whitney's Persian 1st Edition,265,163,71
2026-05-13,017,Whitney's Lickitung 1st Edition,264,151,79
2026-05-13,018,Whitney's Furret 1st Edition,414,224,144
2026-05-13,019,Whitney's Miltank 1st Edition,258,115,108
2026-05-13,020,Morty's Ninetales 1st Edition,371,193,125
2026-05-13,021,Morty's Gengar 1st Edition,"1,062",415,343
2026-05-13,022,Morty's Hypno 1st Edition,440,273,108
2026-05-13,023,Morty's Marowak 1st Edition,213,118,71
2026-05-13,024,Morty's Noctowl 1st Edition,285,173,79
2026-05-13,025,Morty's Murkrow-Holo 1st Edition,712,310,238
2026-05-13,026,Morty's Misdreavus 1st Edition,258,124,88
2026-05-13,027,Jasmine's Raichu 1st Edition,803,456,240
2026-05-13,028,Jasmine's Magneton 1st Edition,259,128,101
2026-05-13,029,Jasmine's Electabuzz 1st Edition,268,153,85
2026-05-13,030,Jasmine's Jolteon 1st Edition,579,295,178
2026-05-13,031,Jasmine's Ampharos 1st Edition,345,195,110
2026-05-13,032,Jasmine's Steelix-Holo 1st Edition,835,265,369
2026-05-13,033,Chuck's Primeape 1st Edition,177,116,39
2026-05-13,034,Chuck's Poliwrath 1st Edition,202,122,51
2026-05-13,035,Chuck's Rhydon 1st Edition,187,115,52
2026-05-13,036,Chuck's Tauros 1st Edition,266,165,73
2026-05-13,037,Chuck's Granbull 1st Edition,243,159,66
2026-05-13,038,Chuck's Donphan 1st Edition,370,219,112
2026-05-13,039,Pryce's Dewgong 1st Edition,241,128,89
2026-05-13,040,Pryce's Cloyster 1st Edition,416,254,113
2026-05-13,041,Pryce's Lapras,179,48,63
2026-05-13,041,Pryce's Lapras 1st Edition,303,160,101
2026-05-13,042,Pryce's Articuno 1st Edition,418,225,128
2026-05-13,043,Pryce's Sneasel-Holo 1st Edition,675,342,165
2026-05-13,044,Pryce's Piloswine 1st Edition,186,96,72
2026-05-13,045,Pryce's Delibird 1st Edition,209,101,79
2026-05-13,046,Clair's Blastoise 1st Edition,719,325,249
2026-05-13,047,Clair's Jynx 1st Edition,222,114,77
2026-05-13,048,Clair's Gyarados 1st Edition,514,245,172
2026-05-13,049,Clair's Dragonite 1st Edition,974,406,355
2026-05-13,050,Clair's Politoed 1st Edition,227,128,72
2026-05-13,051,Clair's Mantine 1st Edition,390,220,128
2026-05-13,052,Clair's Kingdra 1st Edition,216,110,71
2026-05-13,053,LT. Surge's Raichu 1st Edition,498,248,165
2026-05-13,054,LT. Surge's Lanturn 1st Edition,201,94,85
2026-05-13,055,Sabrina's Xatu 1st Edition,197,101,75
2026-05-13,056,Sabrina's Espeon 1st Edition,780,374,246
2026-05-13,057,Misty's Lapras 1st Edition,340,176,111
2026-05-13,058,Misty's Quagsire 1st Edition,249,137,82
2026-05-13,059,Erika's Bellossom 1st Edition,197,107,66
2026-05-13,060,Erika's Jumpluff 1st Edition,177,99,58
2026-05-13,061,Janine's Beedrill 1st Edition,385,234,119
2026-05-13,062,Janine's Arbok 1st Edition,183,98,59
2026-05-13,063,Janine's Venomoth 1st Edition,177,103,57
2026-05-13,064,Janine's Weezing 1st Edition,168,93,54
2026-05-13,065,Janine's Ariados 1st Edition,169,86,64
2026-05-13,066,Janine's Crobat 1st Edition,222,131,74
2026-05-13,067,Janine's Shuckle 1st Edition,215,130,61
2026-05-13,068,Brock's Omastar 1st Edition,191,111,58
2026-05-13,069,Brock's Kabutops 1st Edition,211,114,64
2026-05-13,070,Blaine's Typhlosion 1st Edition,547,255,184
2026-05-13,071,Blaine's Magcargo 1st Edition,231,129,69
2026-05-13,072,Will's Slowbro 1st Edition,293,173,89
2026-05-13,073,Will's Exeggutor 1st Edition,191,125,53
2026-05-13,074,Will's Jynx 1st Edition,241,147,76
2026-05-13,075,Will's Xatu 1st Edition,165,111,41
2026-05-13,076,Will's Espeon 1st Edition,583,278,199
2026-05-13,077,Will's Slowking 1st Edition,294,157,92
2026-05-13,078,Will's Girafarig 1st Edition,329,229,79
2026-05-13,079,Koga's Crobat 1st Edition,224,128,70
2026-05-13,080,Koga's Forretress 1st Edition,171,101,48
2026-05-13,081,Bruno's Machamp 1st Edition,216,118,68
2026-05-13,082,Bruno's Hitmonlee 1st Edition,193,108,58
2026-05-13,083,Bruno's Hitmonchan 1st Edition,417,264,121
2026-05-13,084,Bruno's Steelix-Holo 1st Edition,745,260,287
2026-05-13,085,Bruno's Ursaring 1st Edition,265,170,78
2026-05-13,086,Bruno's Hitmontop 1st Edition,182,106,61
2026-05-13,087,Karen's Rapidash 1st Edition,440,274,122
2026-05-13,088,Karen's Magmar 1st Edition,271,142,84
2026-05-13,089,Karen's Flareon 1st Edition,647,334,211
2026-05-13,090,Karen's Tyranitar-Holo 1st Edition,"1,341",590,350
2026-05-13,091,Karen's Umbreon-Holo 1st Edition,"3,349",914,922
2026-05-13,092,Karen's Houndoom 1st Edition,504,235,184
2026-05-13,093,Rocket's Wobbuffet-Holo 1st Edition,809,298,303
2026-05-13,094,Rocket's Raikou-Holo 1st Edition,"1,075",476,322
2026-05-13,095,Rocket's Entei-Holo 1st Edition,"1,215",369,493
2026-05-13,096,Rocket's Suicune-Holo 1st Edition,"1,124",469,346
2026-05-13,097,Lance's Charizard 1st Edition,"2,042",695,620
2026-05-13,098,Lance's Gyarados 1st Edition,823,349,273
2026-05-13,099,Lance's Aerodactyl 1st Edition,491,213,191
2026-05-13,100,Lance's Dragonite 1st Edition,"1,120",484,388
2026-05-13,101,Lance's Ampharos 1st Edition,495,262,155
2026-05-13,102,Lance's Kingdra 1st Edition,434,201,157
2026-05-13,103,Falkner's TM 01 1st Edition,72,31,29
2026-05-13,104,Falkner's TM 02 1st Edition,53,15,23
2026-05-13,105,Bugsy's TM 01 1st Edition,69,36,26
2026-05-13,106,Bugsy's TM 02 1st Edition,53,21,19
2026-05-13,107,Whitney's TM 01 1st Edition,69,25,30
2026-05-13,108,Whitney's TM 02 1st Edition,63,28,22
2026-05-13,109,Morty's TM 01 1st Edition,51,22,18
2026-05-13,110,Morty's TM 02 1st Edition,56,21,16
2026-05-13,111,Jasmine's TM 01 1st Edition,71,25,33
2026-05-13,112,Jasmine's TM 02 1st Edition,53,24,17
2026-05-13,113,Chuck's TM 01 1st Edition,58,22,19
2026-05-13,114,Chuck's TM 02 1st Edition,60,14,27
2026-05-13,115,Pryce's TM 01 1st Edition,60,24,23
2026-05-13,116,Pryce's TM 02 1st Edition,56,22,17
2026-05-13,117,Clair's TM 01 1st Edition,81,37,29
2026-05-13,118,Clair's TM 02 1st Edition,74,8,38
2026-05-13,119,Janine's TM 01 1st Edition,67,25,26
2026-05-13,120,Janine's TM 02 1st Edition,44,9,22
2026-05-13,121,Will's TM 01 1st Edition,60,23,23
2026-05-13,122,Will's TM 02 1st Edition,47,23,13
2026-05-13,123,Bruno's TM 01 1st Edition,47,17,21
2026-05-13,124,Bruno's TM 02 1st Edition,47,13,15
2026-05-13,125,Karen's TM 01 1st Edition,80,24,43
2026-05-13,126,Karen's TM 02 1st Edition,74,17,35
2026-05-13,127,Rocket's TM 01 1st Edition,46,15,13
2026-05-13,128,Lance's TM 01 1st Edition,72,15,30
2026-05-13,129,Lance's TM 02 1st Edition,64,10,26
2026-05-13,130,Potion 1st Edition,158,79,53
2026-05-13,131,Moo-Moo Milk 1st Edition,154,88,43
2026-05-13,132,Full Heal 1st Edition,130,83,29
2026-05-13,133,Pokemon Reverse 1st Edition,130,68,45
2026-05-13,134,Switch 1st Edition,160,104,43
2026-05-13,135,Warp Point 1st Edition,122,77,35
2026-05-13,136,Super Scoop Up 1st Edition,152,87,49
2026-05-13,137,Energy Flow 1st Edition,135,86,37
2026-05-13,138,Energy Charge 1st Edition,116,74,28
2026-05-13,139,Energy Ark 1st Edition,167,97,50
2026-05-13,140,Energy Restore 1st Edition,126,77,40
2026-05-13,141,Master Ball 1st Edition,165,95,48
2026-05-13,142,Rocket's Tyranitar-Holo 1st Edition,"1,340",441,378
2026-05-13,N/A,Darkness Energy-Holo,"1,000",414,424
2026-05-13,N/A,Fighting Energy,95,54,29
2026-05-13,N/A,Fire Energy,90,63,18
2026-05-13,N/A,Grass Energy,100,62,34
2026-05-13,N/A,Lightning Energy,87,58,19
2026-05-13,N/A,Metal Energy-Holo,747,372,280
2026-05-13,N/A,Psychic Energy,100,63,28
2026-05-13,N/A,Rainbow Energy-Holo,878,311,372
2026-05-13,N/A,Water Energy,92,63,22
2026-05-14,,TOTAL POPULATION,"54,123","24,946","17,829"
2026-05-14,001,Falkner's Pidgeot 1st Edition,288,102,114
2026-05-14,002,Falkner's Fearow 1st Edition,357,136,141
2026-05-14,003,Falkner's Farfetch'd 1st Edition,272,123,118
2026-05-14,004,Falkner's Dodrio 1st Edition,239,124,87
2026-05-14,005,Falkner's Togetic 1st Edition,327,173,116
2026-05-14,006,Falkner's Delibird 1st Edition,286,129,119
2026-05-14,007,Falkner's Skarmory-Holo 1st Edition,689,266,247
2026-05-14,008,Bugsy's Butterfree 1st Edition,202,104,59
2026-05-14,009,Bugsy's Beedrill 1st Edition,195,109,65
2026-05-14,010,Bugsy's Pinsir 1st Edition,196,101,66
2026-05-14,011,Bugsy's Ledian 1st Edition,182,96,70
2026-05-14,012,Bugsy's Yanma 1st Edition,323,180,105
2026-05-14,013,Bugsy's Scizor-Holo 1st Edition,"1,064",320,424
2026-05-14,014,Whitney's Clefable 1st Edition,279,164,83
2026-05-14,015,Whitney's Wigglytuff 1st Edition,293,172,82
2026-05-14,016,Whitney's Persian 1st Edition,265,163,71
2026-05-14,017,Whitney's Lickitung 1st Edition,265,151,80
2026-05-14,018,Whitney's Furret 1st Edition,414,224,144
2026-05-14,019,Whitney's Miltank 1st Edition,258,115,108
2026-05-14,020,Morty's Ninetales 1st Edition,371,193,125
2026-05-14,021,Morty's Gengar 1st Edition,"1,066",417,344
2026-05-14,022,Morty's Hypno 1st Edition,440,273,108
2026-05-14,023,Morty's Marowak 1st Edition,213,118,71
2026-05-14,024,Morty's Noctowl 1st Edition,285,173,79
2026-05-14,025,Morty's Murkrow-Holo 1st Edition,712,310,238
2026-05-14,026,Morty's Misdreavus 1st Edition,258,124,88
2026-05-14,027,Jasmine's Raichu 1st Edition,803,456,240
2026-05-14,028,Jasmine's Magneton 1st Edition,259,128,101
2026-05-14,029,Jasmine's Electabuzz 1st Edition,268,153,85
2026-05-14,030,Jasmine's Jolteon 1st Edition,580,295,179
2026-05-14,031,Jasmine's Ampharos 1st Edition,345,195,110
2026-05-14,032,Jasmine's Steelix-Holo 1st Edition,835,265,369
2026-05-14,033,Chuck's Primeape 1st Edition,178,116,39
2026-05-14,034,Chuck's Poliwrath 1st Edition,203,123,51
2026-05-14,035,Chuck's Rhydon 1st Edition,187,115,52
2026-05-14,036,Chuck's Tauros 1st Edition,267,166,73
2026-05-14,037,Chuck's Granbull 1st Edition,243,159,66
2026-05-14,038,Chuck's Donphan 1st Edition,370,219,112
2026-05-14,039,Pryce's Dewgong 1st Edition,241,128,89
2026-05-14,040,Pryce's Cloyster 1st Edition,416,254,113
2026-05-14,041,Pryce's Lapras,179,48,63
2026-05-14,041,Pryce's Lapras 1st Edition,303,160,101
2026-05-14,042,Pryce's Articuno 1st Edition,418,225,128
2026-05-14,043,Pryce's Sneasel-Holo 1st Edition,676,342,165
2026-05-14,044,Pryce's Piloswine 1st Edition,186,96,72
2026-05-14,045,Pryce's Delibird 1st Edition,209,101,79
2026-05-14,046,Clair's Blastoise 1st Edition,719,325,249
2026-05-14,047,Clair's Jynx 1st Edition,222,114,77
2026-05-14,048,Clair's Gyarados 1st Edition,516,246,173
2026-05-14,049,Clair's Dragonite 1st Edition,975,406,355
2026-05-14,050,Clair's Politoed 1st Edition,227,128,72
2026-05-14,051,Clair's Mantine 1st Edition,390,220,128
2026-05-14,052,Clair's Kingdra 1st Edition,216,110,71
2026-05-14,053,LT. Surge's Raichu 1st Edition,498,248,165
2026-05-14,054,LT. Surge's Lanturn 1st Edition,201,94,85
2026-05-14,055,Sabrina's Xatu 1st Edition,197,101,75
2026-05-14,056,Sabrina's Espeon 1st Edition,781,374,247
2026-05-14,057,Misty's Lapras 1st Edition,341,176,111
2026-05-14,058,Misty's Quagsire 1st Edition,250,137,83
2026-05-14,059,Erika's Bellossom 1st Edition,197,107,66
2026-05-14,060,Erika's Jumpluff 1st Edition,177,99,58
2026-05-14,061,Janine's Beedrill 1st Edition,386,235,119
2026-05-14,062,Janine's Arbok 1st Edition,183,98,59
2026-05-14,063,Janine's Venomoth 1st Edition,177,103,57
2026-05-14,064,Janine's Weezing 1st Edition,168,93,54
2026-05-14,065,Janine's Ariados 1st Edition,169,86,64
2026-05-14,066,Janine's Crobat 1st Edition,222,131,74
2026-05-14,067,Janine's Shuckle 1st Edition,215,130,61
2026-05-14,068,Brock's Omastar 1st Edition,191,111,58
2026-05-14,069,Brock's Kabutops 1st Edition,211,114,64
2026-05-14,070,Blaine's Typhlosion 1st Edition,548,255,185
2026-05-14,071,Blaine's Magcargo 1st Edition,231,129,69
2026-05-14,072,Will's Slowbro 1st Edition,293,173,89
2026-05-14,073,Will's Exeggutor 1st Edition,191,125,53
2026-05-14,074,Will's Jynx 1st Edition,241,147,76
2026-05-14,075,Will's Xatu 1st Edition,165,111,41
2026-05-14,076,Will's Espeon 1st Edition,585,280,199
2026-05-14,077,Will's Slowking 1st Edition,295,157,92
2026-05-14,078,Will's Girafarig 1st Edition,331,230,80
2026-05-14,079,Koga's Crobat 1st Edition,224,128,70
2026-05-14,080,Koga's Forretress 1st Edition,171,101,48
2026-05-14,081,Bruno's Machamp 1st Edition,216,118,68
2026-05-14,082,Bruno's Hitmonlee 1st Edition,194,109,58
2026-05-14,083,Bruno's Hitmonchan 1st Edition,418,264,122
2026-05-14,084,Bruno's Steelix-Holo 1st Edition,745,260,287
2026-05-14,085,Bruno's Ursaring 1st Edition,266,170,79
2026-05-14,086,Bruno's Hitmontop 1st Edition,182,106,61
2026-05-14,087,Karen's Rapidash 1st Edition,440,274,122
2026-05-14,088,Karen's Magmar 1st Edition,271,142,84
2026-05-14,089,Karen's Flareon 1st Edition,648,335,211
2026-05-14,090,Karen's Tyranitar-Holo 1st Edition,"1,341",590,350
2026-05-14,091,Karen's Umbreon-Holo 1st Edition,"3,353",914,924
2026-05-14,092,Karen's Houndoom 1st Edition,506,235,186
2026-05-14,093,Rocket's Wobbuffet-Holo 1st Edition,809,298,303
2026-05-14,094,Rocket's Raikou-Holo 1st Edition,"1,076",476,323
2026-05-14,095,Rocket's Entei-Holo 1st Edition,"1,215",369,493
2026-05-14,096,Rocket's Suicune-Holo 1st Edition,"1,125",469,346
2026-05-14,097,Lance's Charizard 1st Edition,"2,043",695,620
2026-05-14,098,Lance's Gyarados 1st Edition,823,349,273
2026-05-14,099,Lance's Aerodactyl 1st Edition,491,213,191
2026-05-14,100,Lance's Dragonite 1st Edition,"1,124",488,388
2026-05-14,101,Lance's Ampharos 1st Edition,496,262,156
2026-05-14,102,Lance's Kingdra 1st Edition,435,201,158
2026-05-14,103,Falkner's TM 01 1st Edition,72,31,29
2026-05-14,104,Falkner's TM 02 1st Edition,53,15,23
2026-05-14,105,Bugsy's TM 01 1st Edition,69,36,26
2026-05-14,106,Bugsy's TM 02 1st Edition,53,21,19
2026-05-14,107,Whitney's TM 01 1st Edition,69,25,30
2026-05-14,108,Whitney's TM 02 1st Edition,63,28,22
2026-05-14,109,Morty's TM 01 1st Edition,51,22,18
2026-05-14,110,Morty's TM 02 1st Edition,56,21,16
2026-05-14,111,Jasmine's TM 01 1st Edition,71,25,33
2026-05-14,112,Jasmine's TM 02 1st Edition,53,24,17
2026-05-14,113,Chuck's TM 01 1st Edition,58,22,19
2026-05-14,114,Chuck's TM 02 1st Edition,60,14,27
2026-05-14,115,Pryce's TM 01 1st Edition,60,24,23
2026-05-14,116,Pryce's TM 02 1st Edition,56,22,17
2026-05-14,117,Clair's TM 01 1st Edition,81,37,29
2026-05-14,118,Clair's TM 02 1st Edition,74,8,38
2026-05-14,119,Janine's TM 01 1st Edition,67,25,26
2026-05-14,120,Janine's TM 02 1st Edition,44,9,22
2026-05-14,121,Will's TM 01 1st Edition,60,23,23
2026-05-14,122,Will's TM 02 1st Edition,47,23,13
2026-05-14,123,Bruno's TM 01 1st Edition,47,17,21
2026-05-14,124,Bruno's TM 02 1st Edition,47,13,15
2026-05-14,125,Karen's TM 01 1st Edition,80,24,43
2026-05-14,126,Karen's TM 02 1st Edition,74,17,35
2026-05-14,127,Rocket's TM 01 1st Edition,46,15,13
2026-05-14,128,Lance's TM 01 1st Edition,72,15,30
2026-05-14,129,Lance's TM 02 1st Edition,64,10,26
2026-05-14,130,Potion 1st Edition,158,79,53
2026-05-14,131,Moo-Moo Milk 1st Edition,155,89,43
2026-05-14,132,Full Heal 1st Edition,130,83,29
2026-05-14,133,Pokemon Reverse 1st Edition,130,68,45
2026-05-14,134,Switch 1st Edition,160,104,43
2026-05-14,135,Warp Point 1st Edition,122,77,35
2026-05-14,136,Super Scoop Up 1st Edition,152,87,49
2026-05-14,137,Energy Flow 1st Edition,135,86,37
2026-05-14,138,Energy Charge 1st Edition,116,74,28
2026-05-14,139,Energy Ark 1st Edition,167,97,50
2026-05-14,140,Energy Restore 1st Edition,126,77,40
2026-05-14,141,Master Ball 1st Edition,165,95,48
2026-05-14,142,Rocket's Tyranitar-Holo 1st Edition,"1,343",441,380
2026-05-14,N/A,Darkness Energy-Holo,"1,000",414,424
2026-05-14,N/A,Fighting Energy,95,54,29
2026-05-14,N/A,Fire Energy,90,63,18
2026-05-14,N/A,Grass Energy,100,62,34
2026-05-14,N/A,Lightning Energy,87,58,19
2026-05-14,N/A,Metal Energy-Holo,748,372,281
2026-05-14,N/A,Psychic Energy,100,63,28
2026-05-14,N/A,Rainbow Energy-Holo,879,311,372
2026-05-14,N/A,Water Energy,92,63,22
2026-05-16,,TOTAL POPULATION,"54,255","24,979","17,881"
2026-05-16,001,Falkner's Pidgeot 1st Edition,289,103,114
2026-05-16,002,Falkner's Fearow 1st Edition,357,136,141
2026-05-16,003,Falkner's Farfetch'd 1st Edition,274,123,120
2026-05-16,004,Falkner's Dodrio 1st Edition,239,124,87
2026-05-16,005,Falkner's Togetic 1st Edition,327,173,116
2026-05-16,006,Falkner's Delibird 1st Edition,287,130,119
2026-05-16,007,Falkner's Skarmory-Holo 1st Edition,691,266,248
2026-05-16,008,Bugsy's Butterfree 1st Edition,203,105,59
2026-05-16,009,Bugsy's Beedrill 1st Edition,195,109,65
2026-05-16,010,Bugsy's Pinsir 1st Edition,197,102,66
2026-05-16,011,Bugsy's Ledian 1st Edition,182,96,70
2026-05-16,012,Bugsy's Yanma 1st Edition,323,180,105
2026-05-16,013,Bugsy's Scizor-Holo 1st Edition,"1,068",321,425
2026-05-16,014,Whitney's Clefable 1st Edition,280,165,83
2026-05-16,015,Whitney's Wigglytuff 1st Edition,293,172,82
2026-05-16,016,Whitney's Persian 1st Edition,267,164,72
2026-05-16,017,Whitney's Lickitung 1st Edition,265,151,80
2026-05-16,018,Whitney's Furret 1st Edition,414,224,144
2026-05-16,019,Whitney's Miltank 1st Edition,259,115,109
2026-05-16,020,Morty's Ninetales 1st Edition,371,193,125
2026-05-16,021,Morty's Gengar 1st Edition,"1,071",417,348
2026-05-16,022,Morty's Hypno 1st Edition,442,274,109
